purchase_date,purchase_timestamp,store_id,customer_id,cashier_id,product_id,unit_price,discount,quantity,sales_value
2022-07-06,2022-07-06 14:00:25+09:00,3,90.0,8,95,2000,0,1,2000
2022-09-11,2022-09-11 12:00:53+09:00,4,90.0,12,7,1800,200,1,1800
2022-11-08,2022-11-08 16:00:01+09:00,4,90.0,14,54,1000,0,2,2000
2022-12-09,2022-12-09 12:00:09+09:00,4,90.0,7,73,4500,0,1,4500
2021-05-01,2021-05-01 13:00:24+09:00,1,91.0,15,109,2700,0,1,2700
2022-01-03,2022-01-03 12:00:40+09:00,1,91.0,6,102,1050,450,1,1050
2022-02-08,2022-02-08 12:00:00+09:00,3,91.0,14,4,1800,0,1,1800
2022-04-30,2022-04-30 20:00:31+09:00,2,91.0,10,158,4275,225,1,4275
2022-04-30,2022-04-30 20:00:31+09:00,2,91.0,10,134,6412,338,2,12824
2022-04-30,2022-04-30 20:00:31+09:00,2,91.0,10,4,1800,0,1,1800
2022-04-30,2022-04-30 20:00:31+09:00,2,91.0,10,100,3000,0,1,3000
2022-08-27,2022-08-27 17:00:29+09:00,1,91.0,10,24,1000,0,2,2000
2022-08-27,2022-08-27 17:00:29+09:00,1,91.0,10,100,3000,0,1,3000
2022-11-15,2022-11-15 17:00:07+09:00,2,91.0,10,114,1500,0,1,1500
2022-12-06,2022-12-06 16:00:14+09:00,3,91.0,7,58,3000,0,1,3000
2022-12-06,2022-12-06 16:00:14+09:00,3,91.0,7,32,1200,0,2,2400
2021-05-01,2021-05-01 16:00:32+09:00,1,92.0,10,168,2280,120,1,2280
2021-05-29,2021-05-29 11:00:34+09:00,1,92.0,15,88,4500,0,1,4500
2021-09-01,2021-09-01 13:00:20+09:00,1,92.0,15,104,3400,0,1,3400
2021-09-25,2021-09-25 20:00:48+09:00,1,92.0,10,16,1440,160,1,1440
2021-11-29,2021-11-29 14:00:53+09:00,1,92.0,11,60,1500,0,1,1500
2021-12-03,2021-12-03 19:00:16+09:00,2,92.0,10,16,1600,0,2,3200
2022-01-25,2022-01-25 13:00:07+09:00,1,92.0,11,157,6000,0,1,6000
2022-01-25,2022-01-25 13:00:07+09:00,1,92.0,11,7,2000,0,1,2000
2022-05-16,2022-05-16 11:00:46+09:00,3,92.0,12,91,2400,0,1,2400
2022-07-24,2022-07-24 15:00:11+09:00,3,92.0,7,78,1200,0,1,1200
2022-09-05,2022-09-05 11:00:48+09:00,4,92.0,8,105,2250,0,1,2250
2022-11-01,2022-11-01 16:00:45+09:00,4,92.0,8,8,1500,0,1,1500
2022-07-30,2022-07-30 12:00:12+09:00,2,93.0,10,82,3000,0,1,3000
2022-01-30,2022-01-30 13:00:42+09:00,2,94.0,11,89,3400,0,1,3400
2022-02-18,2022-02-18 16:00:02+09:00,1,94.0,5,146,4500,0,2,9000
2022-05-07,2022-05-07 16:00:16+09:00,3,94.0,12,127,5700,300,1,5700
2022-06-06,2022-06-06 13:00:43+09:00,2,94.0,11,71,2250,0,1,2250
2022-09-25,2022-09-25 10:00:29+09:00,4,94.0,8,102,1500,0,1,1500
2022-10-23,2022-10-23 15:00:51+09:00,2,94.0,10,66,1350,0,1,1350
2022-04-11,2022-04-11 16:00:02+09:00,3,95.0,7,3,800,0,1,800
2022-04-18,2022-04-18 14:00:48+09:00,3,95.0,8,28,3000,0,1,3000
2022-04-18,2022-04-18 14:00:48+09:00,3,95.0,8,72,1500,0,2,3000
2022-07-02,2022-07-02 10:00:03+09:00,3,95.0,14,27,1000,0,1,1000
2022-07-07,2022-07-07 17:00:02+09:00,3,95.0,14,111,1350,0,1,1350
2022-08-12,2022-08-12 12:00:22+09:00,2,95.0,10,100,3000,0,2,6000
2022-09-12,2022-09-12 12:00:35+09:00,2,95.0,5,48,720,80,1,720
2022-12-04,2022-12-04 16:00:00+09:00,3,95.0,12,92,1800,0,1,1800
2021-05-01,2021-05-01 10:00:33+09:00,1,96.0,15,176,4275,225,1,4275
2021-06-05,2021-06-05 18:00:27+09:00,1,96.0,10,29,2250,0,1,2250
2021-08-07,2021-08-07 15:00:07+09:00,1,96.0,10,24,1000,0,2,2000
2021-08-29,2021-08-29 16:00:55+09:00,1,96.0,6,47,1200,0,1,1200
2022-02-09,2022-02-09 15:00:26+09:00,3,96.0,7,6,900,0,1,900
2022-06-01,2022-06-01 10:00:17+09:00,2,96.0,6,28,3000,0,1,3000
2022-11-25,2022-11-25 18:00:51+09:00,4,96.0,12,17,1200,0,1,1200
2021-09-08,2021-09-08 15:00:36+09:00,1,97.0,10,119,3400,0,1,3400
2021-09-14,2021-09-14 14:00:50+09:00,1,97.0,15,61,2400,0,2,4800
2021-11-19,2021-11-19 12:00:18+09:00,2,97.0,15,163,9000,0,1,9000
2022-09-15,2022-09-15 10:00:19+09:00,1,97.0,11,175,6000,0,1,6000
2022-11-02,2022-11-02 16:00:17+09:00,1,97.0,5,179,6750,0,1,6750
2022-11-06,2022-11-06 13:00:38+09:00,1,97.0,6,115,3000,0,1,3000
2022-11-15,2022-11-15 16:00:22+09:00,2,97.0,15,77,1800,0,1,1800
2022-10-09,2022-10-09 16:00:37+09:00,2,98.0,10,177,3000,0,1,3000
2022-10-22,2022-10-22 13:00:29+09:00,1,98.0,6,76,2400,0,2,4800
2022-10-22,2022-10-22 13:00:29+09:00,1,98.0,6,75,2250,0,1,2250
2022-11-05,2022-11-05 11:00:47+09:00,3,98.0,14,97,3000,0,1,3000
2022-11-05,2022-11-05 11:00:47+09:00,3,98.0,14,108,1200,0,2,2400
2022-11-11,2022-11-11 15:00:57+09:00,1,98.0,6,120,2250,0,1,2250
2022-11-11,2022-11-11 15:00:57+09:00,1,98.0,6,25,2000,0,2,4000
2022-11-12,2022-11-12 14:00:40+09:00,1,98.0,15,177,3000,0,1,3000
2022-11-26,2022-11-26 14:00:22+09:00,4,98.0,14,98,2250,0,1,2250
2022-11-26,2022-11-26 14:00:22+09:00,4,98.0,14,74,3400,0,1,3400
2022-11-26,2022-11-26 14:00:22+09:00,4,98.0,14,93,1200,0,2,2400
2022-12-02,2022-12-02 14:00:53+09:00,1,98.0,10,154,5400,0,2,10800
2022-12-07,2022-12-07 14:00:17+09:00,1,98.0,10,71,2250,0,1,2250
2022-04-12,2022-04-12 13:00:23+09:00,1,99.0,11,111,1350,0,1,1350
2022-04-16,2022-04-16 10:00:57+09:00,1,99.0,6,65,2000,0,1,2000
2022-05-07,2022-05-07 13:00:42+09:00,1,99.0,6,67,3000,0,1,3000
2022-08-15,2022-08-15 13:00:05+09:00,1,99.0,10,68,2250,0,1,2250
2022-08-15,2022-08-15 13:00:05+09:00,1,99.0,10,20,1350,0,1,1350
2022-09-14,2022-09-14 17:00:39+09:00,3,99.0,12,22,1800,200,2,3600
2022-09-14,2022-09-14 17:00:39+09:00,3,99.0,12,33,720,80,1,720
2022-10-16,2022-10-16 13:00:40+09:00,3,99.0,7,16,1440,160,1,1440
2022-10-30,2022-10-30 13:00:39+09:00,1,99.0,10,163,9000,0,1,9000
2022-12-08,2022-12-08 15:00:40+09:00,1,99.0,6,17,1200,0,1,1200
2021-12-27,2021-12-27 16:00:40+09:00,1,100.0,11,94,1890,810,1,1890
2022-01-14,2022-01-14 19:00:21+09:00,2,100.0,6,153,2400,0,1,2400
2022-01-26,2022-01-26 19:00:25+09:00,1,100.0,10,20,1350,0,1,1350
2022-05-27,2022-05-27 14:00:03+09:00,2,100.0,6,143,4275,225,1,4275
2022-06-18,2022-06-18 11:00:25+09:00,1,100.0,5,69,1500,0,1,1500
2022-06-28,2022-06-28 18:00:45+09:00,1,100.0,15,29,2250,0,1,2250
2022-07-12,2022-07-12 16:00:37+09:00,3,100.0,7,52,2000,0,1,2000
2022-08-14,2022-08-14 13:00:41+09:00,2,100.0,5,107,1800,0,1,1800
2022-09-17,2022-09-17 12:00:35+09:00,1,100.0,11,99,1500,0,1,1500
2022-09-20,2022-09-20 14:00:30+09:00,3,100.0,8,10,1800,200,3,5400
2022-10-05,2022-10-05 16:00:13+09:00,1,100.0,15,106,2400,0,1,2400
2022-10-06,2022-10-06 13:00:37+09:00,2,100.0,6,127,6000,0,2,12000
2022-10-12,2022-10-12 14:00:58+09:00,2,100.0,10,65,2000,0,1,2000
2021-06-21,2021-06-21 20:00:24+09:00,1,101.0,10,96,1350,0,1,1350
2021-08-21,2021-08-21 11:00:59+09:00,1,101.0,15,78,1200,0,1,1200
2021-09-26,2021-09-26 16:00:52+09:00,1,101.0,6,80,2000,0,1,2000
2021-10-20,2021-10-20 14:00:55+09:00,1,101.0,6,131,4500,0,1,4500
2021-10-24,2021-10-24 17:00:30+09:00,1,101.0,11,58,2700,300,2,5400
2021-11-12,2021-11-12 13:00:54+09:00,1,101.0,11,117,1500,0,2,3000
2022-01-26,2022-01-26 15:00:26+09:00,1,101.0,6,60,1500,0,1,1500
2022-04-22,2022-04-22 16:00:40+09:00,1,101.0,10,28,3000,0,1,3000
2022-05-28,2022-05-28 14:00:52+09:00,1,101.0,11,27,1000,0,1,1000
2022-07-01,2022-07-01 18:00:52+09:00,3,101.0,12,1,1600,0,1,1600
2022-09-18,2022-09-18 14:00:25+09:00,2,101.0,11,80,2000,0,2,4000
2022-10-29,2022-10-29 10:00:14+09:00,1,101.0,15,37,1800,200,1,1800
2022-11-15,2022-11-15 15:00:38+09:00,1,101.0,10,17,1200,0,1,1200
2021-10-13,2021-10-13 15:00:03+09:00,1,102.0,6,84,1500,0,2,3000
2021-12-23,2021-12-23 15:00:14+09:00,1,102.0,5,153,1680,720,2,3360
2022-02-03,2022-02-03 14:00:31+09:00,1,102.0,11,39,1000,0,1,1000
2022-03-15,2022-03-15 13:00:44+09:00,1,102.0,10,98,2250,0,1,2250
2022-04-07,2022-04-07 14:00:53+09:00,1,102.0,10,85,3000,0,1,3000
2022-04-18,2022-04-18 16:00:16+09:00,1,102.0,15,97,3000,0,1,3000
2022-07-07,2022-07-07 11:00:45+09:00,1,102.0,15,39,1000,0,1,1000
2022-07-14,2022-07-14 13:00:20+09:00,1,102.0,15,109,2700,0,1,2700
2022-07-18,2022-07-18 13:00:52+09:00,2,102.0,15,57,1000,0,1,1000
2022-07-31,2022-07-31 13:00:51+09:00,1,102.0,10,78,1200,0,1,1200
2022-11-05,2022-11-05 15:00:20+09:00,2,102.0,6,96,1350,0,1,1350
2022-07-10,2022-07-10 14:00:10+09:00,1,103.0,10,68,2250,0,1,2250
2022-11-18,2022-11-18 16:00:33+09:00,2,103.0,10,171,2700,0,1,2700
2022-04-13,2022-04-13 14:00:02+09:00,1,104.0,11,63,1200,0,2,2400
2022-05-02,2022-05-02 17:00:26+09:00,3,104.0,12,22,2000,0,1,2000
2022-06-19,2022-06-19 13:00:50+09:00,1,104.0,11,25,2000,0,1,2000
2022-06-29,2022-06-29 14:00:51+09:00,3,104.0,7,103,4500,0,1,4500
2022-11-06,2022-11-06 10:00:16+09:00,1,104.0,6,147,3000,0,1,3000
2022-11-09,2022-11-09 13:00:52+09:00,1,104.0,10,140,4050,0,2,8100
2021-08-13,2021-08-13 16:00:42+09:00,1,105.0,6,96,1350,0,1,1350
2021-08-13,2021-08-13 16:00:42+09:00,1,105.0,6,95,2000,0,1,2000
2021-12-31,2021-12-31 11:00:13+09:00,2,105.0,6,121,3360,1440,1,3360
2021-12-31,2021-12-31 11:00:13+09:00,2,105.0,6,151,3360,1440,1,3360
2021-12-31,2021-12-31 11:00:13+09:00,2,105.0,6,19,1260,540,1,1260
2022-05-07,2022-05-07 14:00:15+09:00,2,105.0,6,117,1500,0,2,3000
2022-05-07,2022-05-07 14:00:15+09:00,2,105.0,6,24,1000,0,1,1000
2022-06-01,2022-06-01 14:00:01+09:00,1,105.0,10,102,1500,0,1,1500
2022-08-20,2022-08-20 15:00:25+09:00,3,105.0,14,57,1000,0,1,1000
2022-08-20,2022-08-20 15:00:25+09:00,3,105.0,14,87,1500,0,1,1500
2022-08-20,2022-08-20 15:00:25+09:00,3,105.0,14,77,1800,0,1,1800
2022-09-06,2022-09-06 12:00:39+09:00,2,105.0,6,66,1350,0,1,1350
2022-05-30,2022-05-30 14:00:28+09:00,2,106.0,6,169,5130,270,1,5130
2022-06-17,2022-06-17 14:00:19+09:00,1,106.0,11,80,2000,0,1,2000
2022-07-11,2022-07-11 15:00:17+09:00,1,106.0,11,23,1500,0,1,1500
2022-07-11,2022-07-11 15:00:17+09:00,1,106.0,11,11,1500,0,1,1500
2022-07-28,2022-07-28 13:00:27+09:00,2,106.0,6,1,1600,0,1,1600
2022-08-08,2022-08-08 16:00:17+09:00,2,106.0,6,61,2400,0,1,2400
2022-08-08,2022-08-08 16:00:17+09:00,2,106.0,6,87,1500,0,2,3000
2022-09-26,2022-09-26 15:00:30+09:00,1,106.0,15,70,3000,0,1,3000
2021-05-01,2021-05-01 16:00:20+09:00,1,107.0,15,15,1500,0,2,3000
2021-08-28,2021-08-28 13:00:48+09:00,1,107.0,11,106,2400,0,2,4800
2021-10-14,2021-10-14 20:00:32+09:00,1,107.0,15,22,1800,200,1,1800
2021-10-14,2021-10-14 20:00:32+09:00,1,107.0,15,124,5400,0,1,5400
2021-12-14,2021-12-14 16:00:38+09:00,1,107.0,10,20,945,405,1,945
2022-01-27,2022-01-27 14:00:44+09:00,2,107.0,10,91,2400,0,2,4800
2022-02-13,2022-02-13 15:00:50+09:00,1,107.0,6,56,1500,0,1,1500
2022-04-15,2022-04-15 13:00:51+09:00,2,107.0,11,18,800,0,1,800
2022-04-26,2022-04-26 13:00:32+09:00,3,107.0,8,16,1600,0,1,1600
2022-07-25,2022-07-25 16:00:07+09:00,2,107.0,15,94,2700,0,1,2700
2022-07-25,2022-07-25 16:00:07+09:00,2,107.0,15,83,2250,0,1,2250
2022-11-28,2022-11-28 11:00:44+09:00,1,107.0,6,56,1500,0,1,1500
2022-08-07,2022-08-07 15:00:02+09:00,2,108.0,15,21,900,0,1,900
2021-05-01,2021-05-01 16:00:38+09:00,1,109.0,15,151,4560,240,1,4560
2021-05-15,2021-05-15 16:00:25+09:00,1,109.0,6,95,2000,0,1,2000
2021-05-15,2021-05-15 16:00:25+09:00,1,109.0,6,30,1500,0,2,3000
2021-08-28,2021-08-28 13:00:35+09:00,1,109.0,15,38,1500,0,1,1500
2021-09-07,2021-09-07 13:00:24+09:00,1,109.0,10,41,1350,150,2,2700
2021-11-11,2021-11-11 15:00:55+09:00,2,109.0,11,150,4500,0,1,4500
2022-01-24,2022-01-24 16:00:26+09:00,2,109.0,10,143,4500,0,1,4500
2022-01-24,2022-01-24 16:00:26+09:00,2,109.0,10,59,2250,0,1,2250
2022-01-24,2022-01-24 16:00:26+09:00,2,109.0,10,41,1500,0,2,3000
2022-02-26,2022-02-26 19:00:16+09:00,1,109.0,5,19,1800,0,1,1800
2022-05-11,2022-05-11 14:00:49+09:00,3,109.0,8,94,2700,0,1,2700
2022-05-24,2022-05-24 14:00:04+09:00,3,109.0,12,101,2250,0,1,2250
2022-06-09,2022-06-09 20:00:17+09:00,2,109.0,11,100,3000,0,1,3000
2022-12-31,2022-12-31 12:00:05+09:00,4,109.0,7,90,1575,675,2,3150
2021-12-19,2021-12-19 15:00:46+09:00,1,110.0,6,72,1050,450,2,2100
2022-01-24,2022-01-24 16:00:39+09:00,1,110.0,5,121,4800,0,1,4800
2022-02-13,2022-02-13 15:00:21+09:00,1,110.0,10,161,4500,0,2,9000
2022-04-16,2022-04-16 17:00:55+09:00,2,110.0,11,151,4560,240,1,4560
2022-10-17,2022-10-17 14:00:02+09:00,4,110.0,3,175,6000,0,1,6000
2022-10-17,2022-10-17 14:00:02+09:00,4,110.0,3,3,720,80,1,720
2022-01-26,2022-01-26 15:00:18+09:00,1,111.0,6,118,4500,0,1,4500
2022-02-19,2022-02-19 15:00:12+09:00,1,111.0,10,142,6000,0,1,6000
2022-07-06,2022-07-06 18:00:36+09:00,2,111.0,6,61,2400,0,1,2400
2022-08-10,2022-08-10 14:00:41+09:00,2,111.0,15,36,900,0,2,1800
2022-09-21,2022-09-21 16:00:32+09:00,2,111.0,10,35,1215,135,1,1215
2022-05-15,2022-05-15 16:00:11+09:00,1,112.0,15,74,3400,0,2,6800
2022-10-15,2022-10-15 15:00:01+09:00,1,112.0,15,22,1800,200,1,1800
2022-12-19,2022-12-19 15:00:27+09:00,2,112.0,15,52,1400,600,1,1400
2022-01-15,2022-01-15 12:00:54+09:00,1,113.0,10,137,3600,0,1,3600
2022-02-12,2022-02-12 14:00:26+09:00,1,113.0,6,87,1500,0,1,1500
2022-04-22,2022-04-22 14:00:52+09:00,3,113.0,8,51,900,0,1,900
2022-04-27,2022-04-27 16:00:12+09:00,3,113.0,7,50,1350,0,2,2700
2022-05-01,2022-05-01 16:00:02+09:00,3,113.0,7,14,2250,0,2,4500
2022-05-16,2022-05-16 12:00:30+09:00,1,113.0,6,45,1500,0,1,1500
2022-05-23,2022-05-23 20:00:22+09:00,1,113.0,11,43,3000,0,2,6000
2022-07-12,2022-07-12 15:00:22+09:00,3,113.0,12,102,1500,0,1,1500
2022-09-06,2022-09-06 14:00:49+09:00,2,114.0,11,2,1080,120,1,1080
2022-10-03,2022-10-03 20:00:00+09:00,3,114.0,7,95,2000,0,1,2000
2022-10-22,2022-10-22 16:00:30+09:00,1,114.0,15,92,1800,0,1,1800
2022-10-22,2022-10-22 16:00:30+09:00,1,114.0,15,179,6750,0,1,6750
2022-10-31,2022-10-31 11:00:56+09:00,2,114.0,10,107,1800,0,1,1800
2022-11-08,2022-11-08 15:00:52+09:00,2,115.0,11,168,2400,0,1,2400
2022-05-25,2022-05-25 14:00:58+09:00,1,116.0,15,102,1500,0,1,1500
2022-08-22,2022-08-22 11:00:39+09:00,3,116.0,12,22,2000,0,2,4000
2022-09-09,2022-09-09 16:00:04+09:00,2,116.0,10,110,2000,0,1,2000
2022-11-13,2022-11-13 15:00:53+09:00,2,116.0,5,89,3400,0,1,3400
2021-05-01,2021-05-01 20:00:46+09:00,1,117.0,6,68,2250,0,1,2250
2021-06-09,2021-06-09 19:00:59+09:00,1,117.0,11,22,2000,0,1,2000
2021-08-06,2021-08-06 14:00:55+09:00,1,117.0,6,116,2250,0,1,2250
2021-08-06,2021-08-06 14:00:55+09:00,1,117.0,6,1,1600,0,1,1600
2021-08-06,2021-08-06 14:00:55+09:00,1,117.0,6,25,2000,0,1,2000
2021-08-06,2021-08-06 14:00:55+09:00,1,117.0,6,33,800,0,1,800
2021-08-14,2021-08-14 14:00:41+09:00,1,117.0,15,82,3000,0,2,6000
2021-08-17,2021-08-17 15:00:09+09:00,1,117.0,10,25,2000,0,1,2000
2021-08-17,2021-08-17 15:00:09+09:00,1,117.0,10,14,2250,0,1,2250
2021-08-17,2021-08-17 15:00:09+09:00,1,117.0,10,79,2700,0,2,5400
2021-09-03,2021-09-03 16:00:24+09:00,1,117.0,15,19,1620,180,1,1620
2021-09-03,2021-09-03 16:00:24+09:00,1,117.0,15,1,1440,160,1,1440
2021-09-25,2021-09-25 15:00:42+09:00,1,117.0,10,97,3000,0,1,3000
2021-12-16,2021-12-16 19:00:29+09:00,2,117.0,5,19,1260,540,1,1260
2022-01-08,2022-01-08 13:00:58+09:00,2,117.0,15,25,1400,600,1,1400
2022-01-22,2022-01-22 13:00:04+09:00,2,117.0,15,100,3000,0,1,3000
2022-02-26,2022-02-26 14:00:37+09:00,3,117.0,12,101,2250,0,1,2250
2022-02-26,2022-02-26 14:00:37+09:00,3,117.0,12,21,900,0,1,900
2022-05-05,2022-05-05 20:00:01+09:00,2,117.0,11,78,1200,0,1,1200
2022-05-05,2022-05-05 20:00:01+09:00,2,117.0,11,75,2250,0,1,2250
2022-07-31,2022-07-31 12:00:35+09:00,1,117.0,11,100,3000,0,2,6000
2022-09-22,2022-09-22 13:00:32+09:00,3,117.0,14,105,2250,0,2,4500
2021-09-06,2021-09-06 10:00:11+09:00,1,118.0,11,163,9000,0,2,18000
2021-12-14,2021-12-14 14:00:28+09:00,2,118.0,10,128,3150,1350,2,6300
2022-03-10,2022-03-10 15:00:09+09:00,3,118.0,12,97,3000,0,1,3000
2022-08-11,2022-08-11 15:00:14+09:00,3,118.0,12,73,4500,0,2,9000
2022-12-12,2022-12-12 14:00:51+09:00,4,118.0,7,173,3150,1350,1,3150
2021-05-01,2021-05-01 17:00:42+09:00,1,,5,150,4275,225,1,4275
2021-12-12,2021-12-12 10:00:24+09:00,2,,6,32,840,360,1,840
2022-02-09,2022-02-09 17:00:58+09:00,2,,6,3,800,0,2,1600
2022-04-02,2022-04-02 14:00:08+09:00,3,,8,148,8550,450,1,8550
2022-09-18,2022-09-18 14:00:00+09:00,1,,5,88,4500,0,1,4500
2022-09-18,2022-09-18 14:00:00+09:00,1,,5,37,1800,200,2,3600
2022-09-30,2022-09-30 17:00:38+09:00,2,,10,148,9000,0,1,9000
2022-11-28,2022-11-28 10:00:45+09:00,3,,8,22,2000,0,1,2000
2021-05-01,2021-05-01 15:00:30+09:00,1,,15,36,900,0,1,900
2021-06-25,2021-06-25 14:00:20+09:00,1,,5,70,3000,0,1,3000
2021-06-25,2021-06-25 14:00:20+09:00,1,,5,88,4500,0,1,4500
2021-11-02,2021-11-02 14:00:31+09:00,1,,6,76,2400,0,1,2400
2021-11-02,2021-11-02 14:00:31+09:00,1,,6,33,800,0,2,1600
2022-01-15,2022-01-15 17:00:38+09:00,1,,10,22,2000,0,1,2000
2022-02-21,2022-02-21 14:00:45+09:00,3,,8,64,2700,0,1,2700
2022-04-09,2022-04-09 19:00:17+09:00,3,,8,37,2000,0,1,2000
2022-07-21,2022-07-21 14:00:34+09:00,3,,8,113,2250,0,1,2250
2021-05-01,2021-05-01 16:00:54+09:00,1,,15,83,2250,0,1,2250
2021-08-05,2021-08-05 19:00:17+09:00,1,,6,70,3000,0,1,3000
2022-03-20,2022-03-20 13:00:34+09:00,2,,10,107,1800,0,1,1800
2022-05-06,2022-05-06 15:00:10+09:00,3,,14,152,3420,180,1,3420
2022-07-02,2022-07-02 13:00:02+09:00,2,,10,122,3600,0,1,3600
2021-05-01,2021-05-01 13:00:10+09:00,1,,15,41,1500,0,1,1500
2022-07-04,2022-07-04 15:00:09+09:00,2,,10,6,900,0,2,1800
2022-08-22,2022-08-22 10:00:02+09:00,1,,15,138,2400,0,1,2400
2022-10-05,2022-10-05 16:00:07+09:00,3,,8,77,1800,0,1,1800
2022-10-05,2022-10-05 16:00:07+09:00,3,,8,55,1800,200,1,1800
2022-11-06,2022-11-06 13:00:35+09:00,2,,11,130,6000,0,1,6000
2021-05-01,2021-05-01 15:00:39+09:00,1,,10,110,2000,0,1,2000
2021-05-03,2021-05-03 15:00:19+09:00,1,,10,128,4275,225,1,4275
2021-05-06,2021-05-06 11:00:41+09:00,1,,15,73,4500,0,1,4500
2021-06-03,2021-06-03 17:00:21+09:00,1,,6,89,3400,0,1,3400
2021-07-28,2021-07-28 15:00:58+09:00,1,,15,152,3600,0,1,3600
2021-08-19,2021-08-19 14:00:37+09:00,1,,11,134,6750,0,1,6750
2021-09-10,2021-09-10 12:00:34+09:00,1,,15,122,3600,0,1,3600
2021-10-07,2021-10-07 10:00:44+09:00,1,,5,27,900,100,1,900
2021-10-19,2021-10-19 17:00:38+09:00,1,,10,8,1350,150,1,1350
2021-11-09,2021-11-09 14:00:30+09:00,1,,11,172,6000,0,1,6000
2022-02-06,2022-02-06 15:00:07+09:00,3,,12,152,3600,0,1,3600
2022-04-18,2022-04-18 16:00:09+09:00,3,,12,14,2250,0,1,2250
2022-06-16,2022-06-16 19:00:54+09:00,3,,12,22,2000,0,1,2000
2022-06-27,2022-06-27 14:00:05+09:00,2,,15,30,1500,0,1,1500
2022-07-22,2022-07-22 13:00:27+09:00,2,,6,119,3400,0,1,3400
2022-08-11,2022-08-11 14:00:03+09:00,2,,10,142,6000,0,1,6000
2022-11-09,2022-11-09 15:00:57+09:00,3,,7,48,800,0,2,1600
2022-12-16,2022-12-16 13:00:18+09:00,3,,14,2,840,360,1,840
2022-12-16,2022-12-16 13:00:18+09:00,3,,14,108,840,360,1,840
2021-05-01,2021-05-01 11:00:39+09:00,1,,11,150,4275,225,1,4275
2021-11-11,2021-11-11 15:00:03+09:00,1,,15,102,1500,0,2,3000
2022-07-27,2022-07-27 14:00:52+09:00,2,,6,157,6000,0,1,6000
2021-05-01,2021-05-01 14:00:34+09:00,1,,11,54,1000,0,1,1000
2021-05-08,2021-05-08 11:00:48+09:00,1,,15,120,2250,0,3,6750
2021-05-23,2021-05-23 12:00:29+09:00,1,,15,46,1600,0,1,1600
2021-05-23,2021-05-23 12:00:29+09:00,1,,15,141,2565,135,1,2565
2021-05-23,2021-05-23 12:00:29+09:00,1,,15,19,1800,0,2,3600
2021-07-31,2021-07-31 17:00:11+09:00,1,,5,70,3000,0,1,3000
2021-07-31,2021-07-31 17:00:11+09:00,1,,5,17,1200,0,1,1200
2021-08-17,2021-08-17 10:00:44+09:00,1,,6,66,1350,0,2,2700
2021-08-17,2021-08-17 10:00:44+09:00,1,,6,54,1000,0,1,1000
2021-09-07,2021-09-07 16:00:14+09:00,1,,6,103,4500,0,1,4500
2022-09-06,2022-09-06 14:00:41+09:00,3,,7,125,4050,0,1,4050
2022-11-08,2022-11-08 14:00:57+09:00,3,,8,174,3000,0,1,3000
2022-12-06,2022-12-06 19:00:28+09:00,3,,14,83,2250,0,1,2250
2022-12-06,2022-12-06 19:00:28+09:00,3,,14,97,3000,0,2,6000
2022-12-06,2022-12-06 19:00:28+09:00,3,,14,63,1200,0,1,1200
2021-05-01,2021-05-01 15:00:39+09:00,1,,6,74,3400,0,1,3400
2021-05-01,2021-05-01 15:00:39+09:00,1,,6,36,900,0,1,900
2021-05-01,2021-05-01 15:00:39+09:00,1,,6,101,2250,0,1,2250
2021-05-19,2021-05-19 15:00:49+09:00,1,,5,153,2280,120,1,2280
2021-05-31,2021-05-31 13:00:05+09:00,1,,10,11,1500,0,1,1500
2021-07-24,2021-07-24 13:00:26+09:00,1,,11,55,2000,0,2,4000
2021-09-25,2021-09-25 13:00:04+09:00,1,,15,171,2700,0,1,2700
2021-10-04,2021-10-04 16:00:44+09:00,1,,5,147,3000,0,1,3000
2021-11-02,2021-11-02 18:00:57+09:00,2,,11,112,3000,0,1,3000
2021-11-02,2021-11-02 18:00:57+09:00,2,,11,64,2700,0,1,2700
2021-11-09,2021-11-09 13:00:21+09:00,1,,6,139,5400,0,1,5400
2022-02-06,2022-02-06 14:00:45+09:00,3,,3,13,3000,0,1,3000
2022-02-06,2022-02-06 14:00:45+09:00,3,,3,12,1000,0,1,1000
2022-04-22,2022-04-22 17:00:44+09:00,3,,14,110,2000,0,1,2000
2022-04-29,2022-04-29 15:00:59+09:00,3,,8,91,2400,0,1,2400
2022-05-02,2022-05-02 14:00:32+09:00,2,,6,45,1500,0,1,1500
2022-06-12,2022-06-12 14:00:44+09:00,3,,8,143,4500,0,2,9000
2022-06-26,2022-06-26 10:00:59+09:00,2,,6,145,6000,0,1,6000
2022-06-30,2022-06-30 18:00:30+09:00,2,,15,38,1500,0,1,1500
2022-07-16,2022-07-16 13:00:22+09:00,3,,8,122,3600,0,1,3600
2022-10-04,2022-10-04 17:00:54+09:00,4,,8,82,3000,0,1,3000
2022-10-04,2022-10-04 17:00:54+09:00,4,,8,145,6000,0,1,6000
2022-10-23,2022-10-23 14:00:40+09:00,3,,7,178,9000,0,1,9000
2022-10-29,2022-10-29 20:00:56+09:00,3,,14,82,3000,0,1,3000
2022-10-30,2022-10-30 11:00:35+09:00,4,,12,93,1200,0,2,2400
2021-05-01,2021-05-01 12:00:15+09:00,1,,6,31,1600,0,2,3200
2021-05-08,2021-05-08 18:00:52+09:00,1,,5,114,1500,0,1,1500
2021-06-21,2021-06-21 11:00:01+09:00,1,,10,89,3400,0,1,3400
